user_id,total_hotel_spent,checked_bags,no_cancelled_trip,discounted_trip,trip_with_return_flight
543900,2939.0,1.0,2,1.0,2.0
423042,2938.0,3.0,6,2.0,3.0
533755,2938.0,2.0,1,1.0,1.0
530754,2937.0,3.0,5,1.0,3.0
438839,2932.0,2.0,3,1.0,2.0
586887,2931.0,1.0,5,0.0,5.0
541259,2930.0,1.0,5,1.0,1.0
650049,2928.0,2.0,1,0.0,0.0
537926,2926.0,0.0,2,0.0,0.0
510093,2925.0,2.0,4,1.0,3.0
466205,2922.0,2.0,4,1.0,2.0
514003,2916.0,4.0,3,0.0,3.0
524849,2916.0,1.0,3,2.0,2.0
530277,2916.0,3.0,5,0.0,5.0
548185,2916.0,0.0,2,0.0,0.0
586721,2916.0,0.0,1,0.0,0.0
539243,2915.0,1.0,3,0.0,2.0
551217,2915.0,1.0,4,1.0,4.0
564534,2914.0,0.0,3,1.0,3.0
536229,2912.0,0.0,2,1.0,0.0
422066,2910.0,5.0,4,1.0,4.0
767426,2906.0,1.0,4,1.0,0.0
514617,2904.0,1.0,4,1.0,1.0
564620,2902.0,1.0,4,2.0,3.0
510841,2899.0,4.0,8,1.0,8.0
570369,2899.0,2.0,4,1.0,1.0
539558,2892.0,1.0,4,1.0,4.0
522375,2892.0,2.0,3,1.0,2.0
415282,2892.0,0.0,2,0.0,2.0
520436,2888.0,4.0,6,0.0,5.0
511424,2887.0,0.0,2,1.0,1.0
550579,2885.0,6.0,5,3.0,2.0
283325,2884.0,0.0,2,1.0,1.0
533598,2882.0,0.0,3,2.0,3.0
527984,2879.0,2.0,4,1.0,3.0
574625,2876.0,2.0,4,0.0,3.0
638162,2875.0,2.0,6,1.0,2.0
503418,2874.0,2.0,5,1.0,4.0
581005,2873.0,3.0,5,0.0,3.0
522607,2873.0,2.0,3,1.0,2.0
590077,2868.0,3.0,3,3.0,3.0
610144,2868.0,4.0,6,1.0,6.0
511314,2868.0,1.0,3,0.0,2.0
547779,2866.0,3.0,3,1.0,3.0
590397,2865.0,0.0,2,0.0,0.0
659162,2865.0,2.0,4,0.0,3.0
619321,2865.0,3.0,7,4.0,6.0
542208,2864.0,2.0,5,1.0,5.0
509435,2864.0,3.0,4,0.0,4.0
564596,2863.0,3.0,4,0.0,4.0
552732,2863.0,2.0,2,0.0,2.0
495042,2859.0,1.0,5,2.0,4.0
555698,2857.0,2.0,3,1.0,2.0
524120,2857.0,3.0,4,2.0,4.0
473712,2854.0,2.0,6,1.0,4.0
525323,2852.0,2.0,2,0.0,2.0
474261,2852.0,1.0,3,1.0,1.0
521293,2848.0,2.0,5,2.0,5.0
563221,2847.0,1.0,4,1.0,4.0
523454,2845.0,3.0,3,2.0,3.0
552366,2842.0,1.0,4,4.0,3.0
548422,2840.0,6.0,5,1.0,5.0
545272,2840.0,1.0,1,1.0,1.0
556904,2838.0,2.0,3,1.0,3.0
538321,2835.0,0.0,2,1.0,0.0
584998,2835.0,3.0,4,2.0,2.0
557476,2834.0,1.0,3,0.0,3.0
555796,2832.0,0.0,4,0.0,3.0
504435,2831.0,5.0,4,2.0,4.0
624762,2830.0,2.0,2,1.0,2.0
570600,2830.0,1.0,1,0.0,1.0
509359,2830.0,1.0,4,1.0,4.0
625089,2830.0,2.0,4,1.0,2.0
521408,2829.0,2.0,2,2.0,2.0
531204,2828.0,1.0,3,1.0,1.0
540029,2820.0,3.0,2,1.0,2.0
519905,2818.0,2.0,2,0.0,2.0
609393,2818.0,2.0,4,1.0,2.0
509903,2818.0,4.0,5,1.0,5.0
606635,2816.0,0.0,2,1.0,1.0
664663,2813.0,4.0,5,3.0,4.0
544254,2810.0,1.0,4,1.0,3.0
528139,2808.0,0.0,1,0.0,0.0
545317,2806.0,3.0,6,1.0,4.0
572728,2805.0,4.0,5,2.0,3.0
512440,2804.0,2.0,3,0.0,3.0
564430,2804.0,4.0,6,1.0,3.0
550019,2802.0,3.0,4,2.0,4.0
553773,2802.0,0.0,4,1.0,3.0
511778,2801.0,4.0,3,1.0,3.0
463910,2798.0,4.0,5,0.0,5.0
516704,2798.0,1.0,4,1.0,3.0
570837,2790.0,2.0,5,0.0,4.0
516862,2790.0,0.0,2,0.0,0.0
526303,2788.0,0.0,2,0.0,0.0
675053,2787.0,2.0,3,1.0,3.0
586936,2784.0,1.0,2,1.0,1.0
531031,2784.0,1.0,2,0.0,1.0
512945,2783.0,0.0,3,0.0,1.0
598306,2782.0,5.0,2,0.0,1.0
553645,2781.0,3.0,4,1.0,2.0
560125,2779.0,2.0,2,1.0,2.0
541289,2778.0,2.0,4,2.0,4.0
554413,2776.0,3.0,4,1.0,3.0
543339,2774.0,1.0,3,0.0,3.0
636873,2771.0,4.0,5,1.0,5.0
589630,2771.0,0.0,4,1.0,2.0
537776,2768.0,0.0,2,1.0,0.0
540444,2768.0,2.0,4,1.0,2.0
514053,2765.0,0.0,2,2.0,1.0
563995,2764.0,2.0,2,1.0,2.0
434623,2762.0,1.0,4,2.0,4.0
627893,2758.0,2.0,3,1.0,2.0
579846,2755.0,0.0,1,1.0,0.0
533291,2755.0,6.0,6,0.0,6.0
535047,2754.0,2.0,4,1.0,4.0
528965,2753.0,0.0,2,0.0,1.0
610806,2750.0,2.0,4,1.0,3.0
593386,2750.0,0.0,3,0.0,2.0
540622,2750.0,1.0,3,1.0,3.0
563592,2749.0,0.0,3,1.0,2.0
510582,2745.0,0.0,2,1.0,1.0
549580,2742.0,1.0,6,1.0,6.0
569239,2742.0,2.0,3,1.0,3.0
584666,2737.0,5.0,4,0.0,3.0
556621,2736.0,0.0,1,0.0,0.0
617994,2736.0,2.0,3,2.0,2.0
639571,2734.0,1.0,3,1.0,2.0
582333,2732.0,2.0,4,1.0,2.0
541150,2731.0,2.0,3,0.0,2.0
468409,2730.0,3.0,4,1.0,4.0
556533,2730.0,2.0,3,2.0,2.0
513860,2729.0,1.0,3,0.0,2.0
537412,2727.0,1.0,4,1.0,3.0
600886,2727.0,2.0,4,1.0,3.0
545249,2725.0,2.0,5,2.0,3.0
595126,2723.0,1.0,2,2.0,1.0
518907,2723.0,2.0,5,1.0,3.0
689624,2722.0,2.0,3,1.0,2.0
562275,2720.0,5.0,5,2.0,5.0
534948,2719.0,1.0,4,1.0,1.0
510179,2717.0,2.0,5,0.0,3.0
499810,2715.0,1.0,3,0.0,2.0
501830,2712.0,0.0,2,0.0,1.0
647804,2711.0,2.0,2,1.0,2.0
510081,2711.0,0.0,3,1.0,1.0
559995,2710.0,1.0,1,0.0,1.0
494382,2707.0,1.0,5,1.0,3.0
517968,2702.0,0.0,4,2.0,2.0
702877,2700.0,2.0,2,1.0,1.0
548961,2695.0,3.0,4,1.0,1.0
498931,2695.0,0.0,2,1.0,2.0
527038,2692.0,3.0,4,2.0,2.0
551340,2690.0,2.0,2,0.0,0.0
582227,2688.0,1.0,4,2.0,2.0
695557,2684.0,3.0,4,1.0,4.0
525804,2684.0,1.0,4,2.0,2.0
519469,2681.0,1.0,3,1.0,2.0
523517,2681.0,1.0,2,1.0,1.0
525611,2680.0,4.0,5,0.0,4.0
515578,2680.0,3.0,6,2.0,4.0
420648,2676.0,0.0,3,2.0,1.0
510108,2675.0,4.0,3,0.0,2.0
515565,2675.0,3.0,4,0.0,4.0
566702,2671.0,1.0,3,1.0,2.0
594027,2671.0,1.0,3,1.0,2.0
565348,2670.0,0.0,1,0.0,0.0
537373,2668.0,2.0,5,2.0,5.0
529602,2667.0,12.0,3,0.0,2.0
536695,2667.0,3.0,6,1.0,4.0
522654,2667.0,1.0,3,1.0,2.0
607949,2664.0,0.0,2,0.0,0.0
572669,2664.0,0.0,2,1.0,1.0
593910,2664.0,3.0,2,1.0,1.0
760793,2664.0,1.0,3,1.0,2.0
610338,2664.0,3.0,2,0.0,2.0
520152,2662.0,3.0,4,1.0,3.0
528580,2661.0,2.0,3,1.0,1.0
545318,2660.0,1.0,3,1.0,3.0
502210,2660.0,2.0,4,0.0,3.0
538441,2654.0,4.0,3,0.0,2.0
512197,2652.0,1.0,4,0.0,3.0
522639,2652.0,1.0,2,1.0,1.0
513233,2651.0,2.0,3,1.0,2.0
387783,2649.0,0.0,3,0.0,1.0
476742,2646.0,1.0,2,1.0,0.0
565460,2645.0,2.0,3,1.0,2.0
515020,2644.0,2.0,3,0.0,2.0
516105,2644.0,0.0,3,0.0,0.0
522800,2643.0,3.0,5,0.0,3.0
549121,2642.0,1.0,2,0.0,1.0
564312,2641.0,1.0,4,1.0,3.0
573379,2641.0,3.0,5,2.0,4.0
569180,2640.0,3.0,3,0.0,1.0
560672,2638.0,1.0,3,1.0,3.0
572898,2637.0,0.0,2,1.0,1.0
555587,2636.0,1.0,4,1.0,2.0
526184,2634.0,0.0,1,1.0,0.0
554801,2634.0,0.0,3,0.0,3.0
538522,2633.0,2.0,4,1.0,4.0
549359,2632.0,1.0,3,0.0,2.0
509645,2632.0,1.0,4,3.0,4.0
541939,2628.0,0.0,4,0.0,2.0
580212,2625.0,1.0,4,2.0,3.0
541735,2624.0,0.0,1,0.0,0.0
555206,2622.0,1.0,5,0.0,2.0
348817,2622.0,2.0,4,0.0,3.0
541352,2622.0,1.0,2,0.0,2.0
538641,2622.0,2.0,3,1.0,3.0
520314,2620.0,0.0,2,0.0,0.0
540733,2619.0,1.0,4,1.0,2.0
553904,2618.0,0.0,2,0.0,2.0
538944,2617.0,4.0,5,1.0,4.0
483345,2615.0,2.0,5,0.0,5.0
580515,2614.0,2.0,3,2.0,3.0
513366,2614.0,1.0,3,1.0,3.0
458479,2612.0,3.0,4,2.0,3.0
486751,2610.0,4.0,4,3.0,3.0
544549,2610.0,4.0,4,1.0,4.0
513408,2610.0,1.0,2,1.0,2.0
532500,2609.0,2.0,4,1.0,3.0
630609,2606.0,1.0,5,1.0,5.0
542027,2606.0,1.0,4,2.0,3.0
571876,2599.0,1.0,3,2.0,2.0
522745,2599.0,0.0,3,0.0,2.0
552432,2598.0,3.0,4,0.0,2.0
537922,2594.0,2.0,3,1.0,2.0
520311,2592.0,4.0,5,1.0,1.0
545510,2592.0,0.0,3,2.0,1.0
503126,2592.0,0.0,1,0.0,0.0
559407,2591.0,3.0,4,2.0,4.0
571566,2590.0,4.0,6,1.0,5.0
564495,2590.0,2.0,4,1.0,3.0
697072,2589.0,2.0,4,3.0,4.0
532989,2588.0,2.0,5,0.0,4.0
520851,2586.0,2.0,5,0.0,5.0
627972,2586.0,1.0,3,1.0,2.0
609236,2578.0,2.0,4,2.0,3.0
560854,2577.0,5.0,4,0.0,4.0
536764,2575.0,4.0,5,0.0,3.0
571580,2574.0,1.0,2,0.0,1.0
531094,2574.0,3.0,3,2.0,3.0
482264,2574.0,2.0,4,1.0,3.0
598265,2574.0,1.0,4,0.0,2.0
554155,2570.0,1.0,2,0.0,1.0
562417,2570.0,1.0,3,1.0,3.0
518443,2560.0,1.0,2,1.0,1.0
535341,2559.0,0.0,3,0.0,3.0
640689,2559.0,2.0,4,2.0,4.0
504936,2557.0,1.0,3,2.0,2.0
523842,2557.0,2.0,4,1.0,3.0
563012,2556.0,0.0,1,1.0,0.0
569572,2554.0,2.0,4,3.0,3.0
563375,2553.0,1.0,3,2.0,1.0
474546,2553.0,1.0,5,3.0,4.0
640649,2552.0,2.0,2,0.0,2.0
641529,2550.0,0.0,2,0.0,0.0
400582,2549.0,0.0,4,1.0,3.0
563598,2547.0,0.0,2,2.0,1.0
739518,2547.0,1.0,3,1.0,1.0
499659,2544.0,0.0,1,1.0,0.0
551116,2544.0,2.0,2,0.0,2.0
576373,2543.0,2.0,4,1.0,2.0
489852,2541.0,1.0,2,0.0,1.0
510343,2541.0,3.0,5,1.0,5.0
538691,2540.0,2.0,4,0.0,3.0
505230,2538.0,2.0,3,1.0,2.0
513296,2537.0,0.0,3,0.0,3.0
676762,2536.0,3.0,4,1.0,4.0
509445,2535.0,1.0,4,0.0,2.0
521044,2534.0,1.0,4,0.0,3.0
527406,2534.0,1.0,3,1.0,2.0
514318,2532.0,2.0,4,3.0,2.0
471687,2531.0,2.0,4,0.0,3.0
488529,2531.0,1.0,3,2.0,3.0
544406,2530.0,2.0,4,1.0,3.0
521818,2528.0,2.0,2,1.0,2.0
490671,2527.0,4.0,4,1.0,2.0
588013,2526.0,0.0,1,0.0,1.0
522738,2526.0,0.0,2,1.0,2.0
587483,2525.0,1.0,4,2.0,2.0
558251,2525.0,1.0,3,1.0,3.0
539510,2525.0,2.0,4,1.0,3.0
519117,2522.0,2.0,4,3.0,4.0
610474,2522.0,1.0,3,0.0,3.0
543352,2521.0,2.0,4,1.0,1.0
521992,2520.0,3.0,4,3.0,4.0
523860,2520.0,0.0,3,2.0,1.0
572290,2520.0,1.0,6,1.0,6.0
519722,2520.0,0.0,3,0.0,0.0
516150,2520.0,0.0,1,0.0,0.0
570862,2520.0,0.0,1,0.0,0.0
537414,2517.0,1.0,3,0.0,3.0
612128,2516.0,2.0,2,1.0,1.0
560468,2514.0,1.0,3,0.0,3.0
420669,2510.0,3.0,4,0.0,2.0
623087,2507.0,0.0,3,0.0,3.0
622708,2506.0,1.0,4,2.0,2.0
549631,2505.0,3.0,4,1.0,3.0
521785,2505.0,0.0,2,0.0,1.0
534986,2504.0,3.0,4,1.0,4.0
665505,2501.0,1.0,5,1.0,4.0
555648,2494.0,2.0,5,2.0,4.0
552597,2493.0,4.0,3,1.0,2.0
532388,2492.0,0.0,2,2.0,1.0
572538,2491.0,2.0,3,1.0,3.0
640580,2491.0,1.0,3,1.0,3.0
517131,2490.0,2.0,3,0.0,1.0
437069,2490.0,3.0,5,2.0,5.0
480690,2489.0,2.0,4,2.0,4.0
518121,2488.0,2.0,3,1.0,3.0
597510,2487.0,2.0,3,1.0,3.0
525244,2487.0,0.0,2,1.0,1.0
551847,2485.0,1.0,2,1.0,2.0
514206,2484.0,5.0,3,2.0,2.0
600833,2484.0,0.0,1,0.0,0.0
557282,2481.0,1.0,2,2.0,2.0
512416,2480.0,0.0,1,0.0,0.0
510537,2479.0,5.0,5,1.0,3.0
526365,2478.0,3.0,3,1.0,3.0
513089,2478.0,1.0,3,2.0,1.0
550222,2478.0,3.0,3,1.0,3.0
590967,2477.0,2.0,5,1.0,5.0
586063,2476.0,0.0,2,0.0,2.0
574680,2476.0,1.0,2,1.0,1.0
508877,2476.0,5.0,6,1.0,5.0
537317,2474.0,1.0,4,0.0,3.0
524926,2474.0,1.0,4,2.0,3.0
602953,2472.0,3.0,5,1.0,4.0
649378,2470.0,4.0,5,1.0,5.0
524940,2468.0,0.0,1,0.0,0.0
439052,2468.0,2.0,4,1.0,4.0
530563,2467.0,4.0,4,2.0,4.0
581438,2465.0,3.0,3,1.0,3.0
526203,2465.0,6.0,4,1.0,3.0
535441,2464.0,2.0,4,0.0,4.0
604840,2464.0,1.0,3,0.0,3.0
549515,2464.0,2.0,5,3.0,3.0
559068,2460.0,3.0,3,0.0,2.0
550460,2455.0,0.0,4,2.0,2.0
599927,2455.0,2.0,4,1.0,4.0
483480,2454.0,2.0,5,1.0,2.0
590420,2452.0,1.0,5,1.0,2.0
552775,2451.0,2.0,3,0.0,2.0
511260,2450.0,1.0,2,0.0,1.0
676570,2448.0,2.0,2,0.0,2.0
583297,2448.0,2.0,4,1.0,4.0
603100,2448.0,0.0,1,1.0,0.0
559468,2446.0,1.0,2,0.0,1.0
517961,2445.0,6.0,3,0.0,3.0
513721,2445.0,3.0,5,0.0,4.0
543304,2445.0,3.0,3,1.0,3.0
533388,2442.0,3.0,1,0.0,1.0
666049,2442.0,0.0,2,0.0,2.0
559782,2440.0,1.0,4,2.0,4.0
573427,2440.0,4.0,4,3.0,2.0
454430,2439.0,0.0,3,2.0,2.0
558987,2439.0,2.0,3,0.0,2.0
527470,2436.0,1.0,2,0.0,1.0
520177,2436.0,2.0,6,1.0,3.0
590905,2436.0,2.0,4,2.0,3.0
513917,2434.0,2.0,3,1.0,3.0
651613,2434.0,3.0,4,1.0,4.0
545012,2432.0,1.0,3,0.0,2.0
514876,2432.0,0.0,1,0.0,0.0
618759,2432.0,1.0,2,1.0,0.0
512628,2431.0,2.0,4,1.0,3.0
526256,2431.0,4.0,6,1.0,6.0
101961,2429.0,2.0,5,1.0,5.0
513875,2428.0,3.0,4,0.0,2.0
653640,2426.0,2.0,2,2.0,2.0
514164,2426.0,1.0,4,1.0,3.0
606333,2424.0,2.0,4,2.0,2.0
676373,2424.0,1.0,2,0.0,1.0
521060,2424.0,4.0,5,2.0,4.0
517212,2423.0,1.0,5,0.0,4.0
590202,2421.0,2.0,4,1.0,3.0
523442,2421.0,3.0,4,0.0,3.0
512024,2421.0,0.0,2,0.0,1.0
504859,2420.0,0.0,2,1.0,1.0
441982,2418.0,2.0,5,2.0,2.0
610280,2418.0,0.0,2,0.0,0.0
555428,2417.0,1.0,3,0.0,2.0
407275,2414.0,2.0,4,0.0,3.0
546702,2412.0,0.0,3,0.0,3.0
511638,2411.0,1.0,3,1.0,2.0
578607,2410.0,4.0,6,1.0,3.0
515240,2410.0,0.0,1,0.0,0.0
555301,2409.0,2.0,4,0.0,2.0
540718,2408.0,1.0,3,0.0,1.0
556673,2405.0,1.0,3,1.0,1.0
568060,2404.0,0.0,4,3.0,2.0
538279,2403.0,2.0,3,1.0,3.0
505285,2401.0,3.0,4,2.0,4.0
450164,2401.0,2.0,4,0.0,4.0
546307,2401.0,4.0,5,1.0,3.0
547836,2401.0,0.0,3,1.0,1.0
540252,2400.0,1.0,2,1.0,1.0
467092,2400.0,0.0,1,0.0,1.0
526690,2400.0,2.0,2,0.0,2.0
630097,2399.0,2.0,3,0.0,2.0
512596,2399.0,1.0,5,0.0,3.0
506427,2398.0,4.0,6,1.0,4.0
520291,2397.0,5.0,4,1.0,4.0
546900,2392.0,2.0,3,1.0,3.0
516571,2391.0,1.0,4,1.0,1.0
517596,2390.0,1.0,3,0.0,3.0
590379,2390.0,1.0,4,0.0,4.0
540654,2389.0,2.0,4,0.0,4.0
557815,2386.0,1.0,4,2.0,3.0
389759,2384.0,1.0,3,1.0,3.0
570330,2384.0,1.0,3,0.0,0.0
564306,2381.0,2.0,4,2.0,2.0
590227,2380.0,2.0,2,2.0,2.0
603715,2380.0,0.0,3,1.0,2.0
458688,2380.0,0.0,2,1.0,1.0
552414,2378.0,1.0,4,2.0,4.0
612002,2376.0,3.0,4,1.0,2.0
476714,2376.0,2.0,3,1.0,3.0
661614,2376.0,0.0,1,0.0,0.0
532387,2375.0,2.0,3,0.0,3.0
563315,2375.0,2.0,3,1.0,2.0
610395,2374.0,2.0,3,0.0,2.0
515490,2372.0,1.0,4,0.0,3.0
501322,2369.0,3.0,4,2.0,3.0
528839,2368.0,2.0,2,1.0,1.0
721496,2368.0,0.0,2,2.0,1.0
569920,2368.0,0.0,2,1.0,0.0
624497,2367.0,3.0,3,0.0,2.0
555770,2366.0,1.0,4,2.0,1.0
509749,2366.0,4.0,7,3.0,6.0
586701,2363.0,1.0,4,2.0,2.0
527075,2362.0,3.0,3,0.0,1.0
416580,2362.0,1.0,5,2.0,3.0
538489,2362.0,3.0,3,1.0,2.0
354050,2361.0,1.0,5,2.0,4.0
583486,2360.0,4.0,4,0.0,4.0
511827,2360.0,2.0,2,0.0,0.0
592833,2358.0,2.0,3,2.0,3.0
617506,2355.0,2.0,2,0.0,2.0
464160,2353.0,1.0,2,1.0,1.0
521609,2352.0,1.0,2,0.0,2.0
535495,2352.0,2.0,3,0.0,2.0
592371,2351.0,2.0,4,0.0,2.0
547792,2350.0,2.0,5,2.0,2.0
536034,2349.0,0.0,2,0.0,1.0
529338,2349.0,3.0,5,1.0,5.0
574467,2348.0,3.0,4,1.0,3.0
528105,2347.0,2.0,4,0.0,3.0
556647,2347.0,1.0,2,2.0,2.0
513620,2344.0,1.0,3,1.0,2.0
532912,2344.0,4.0,4,3.0,3.0
232647,2343.0,1.0,2,0.0,0.0
511805,2341.0,2.0,4,0.0,4.0
558920,2340.0,3.0,4,1.0,4.0
581085,2340.0,1.0,4,1.0,4.0
685604,2340.0,1.0,1,0.0,1.0
535795,2340.0,4.0,5,2.0,5.0
563253,2340.0,2.0,3,2.0,2.0
607152,2339.0,2.0,5,2.0,3.0
568486,2336.0,2.0,4,2.0,4.0
527782,2335.0,1.0,4,0.0,2.0
482621,2334.0,1.0,2,1.0,1.0
511665,2332.0,3.0,2,1.0,2.0
599833,2332.0,1.0,4,1.0,4.0
457599,2331.0,2.0,5,2.0,2.0
555499,2330.0,4.0,4,1.0,3.0
498665,2329.0,4.0,6,2.0,5.0
590981,2328.0,2.0,3,0.0,2.0
533859,2328.0,2.0,4,1.0,4.0
679611,2327.0,3.0,5,1.0,4.0
533129,2325.0,1.0,5,2.0,3.0
597954,2325.0,2.0,4,2.0,4.0
535051,2325.0,1.0,4,2.0,3.0
515182,2323.0,5.0,6,0.0,5.0
540502,2322.0,1.0,4,0.0,3.0
508940,2321.0,0.0,4,1.0,4.0
604982,2320.0,1.0,3,1.0,3.0
513555,2316.0,2.0,5,0.0,3.0
531844,2313.0,0.0,1,0.0,1.0
560733,2313.0,3.0,4,1.0,3.0
517894,2313.0,0.0,3,0.0,2.0
514526,2312.0,2.0,5,3.0,5.0
508857,2312.0,2.0,5,0.0,5.0
488314,2311.0,3.0,4,1.0,4.0
527154,2311.0,2.0,2,1.0,2.0
522201,2310.0,0.0,1,0.0,0.0
524407,2310.0,2.0,3,0.0,2.0
686920,2310.0,2.0,2,1.0,2.0
528193,2308.0,1.0,3,1.0,3.0
714565,2307.0,2.0,6,1.0,6.0
594446,2307.0,2.0,3,1.0,1.0
565467,2306.0,0.0,3,1.0,2.0
595386,2305.0,4.0,6,3.0,4.0
519774,2301.0,2.0,3,1.0,2.0
521192,2299.0,2.0,3,2.0,2.0
543937,2299.0,2.0,3,0.0,2.0
469824,2298.0,2.0,3,1.0,2.0
644870,2293.0,4.0,5,2.0,2.0
469464,2293.0,3.0,4,2.0,1.0
512204,2293.0,2.0,4,2.0,4.0
522323,2293.0,2.0,5,2.0,2.0
569829,2285.0,5.0,5,2.0,5.0
651193,2282.0,5.0,3,1.0,2.0
521748,2280.0,1.0,3,1.0,2.0
531467,2280.0,1.0,5,1.0,4.0
530468,2280.0,1.0,4,0.0,3.0
565565,2280.0,0.0,4,1.0,1.0
652737,2280.0,1.0,1,0.0,1.0
425632,2280.0,1.0,3,1.0,1.0
595431,2277.0,1.0,3,0.0,3.0
537289,2277.0,0.0,4,0.0,2.0
602946,2276.0,1.0,4,0.0,3.0
648990,2275.0,2.0,3,1.0,3.0
592929,2274.0,2.0,3,1.0,2.0
590922,2274.0,0.0,3,1.0,3.0
542080,2272.0,1.0,3,2.0,3.0
558138,2271.0,3.0,4,2.0,4.0
526179,2271.0,4.0,5,0.0,4.0
673286,2270.0,0.0,2,1.0,0.0
559537,2270.0,3.0,2,1.0,2.0
525089,2269.0,1.0,4,1.0,4.0
647016,2268.0,0.0,1,1.0,0.0
527401,2267.0,5.0,5,1.0,5.0
606648,2265.0,0.0,4,0.0,2.0
566173,2260.0,0.0,2,0.0,1.0
563148,2260.0,2.0,4,0.0,3.0
577074,2257.0,2.0,4,1.0,2.0
554956,2253.0,8.0,5,1.0,3.0
659161,2251.0,2.0,5,0.0,4.0
609243,2250.0,2.0,3,2.0,2.0
513613,2250.0,0.0,3,1.0,2.0
524572,2249.0,0.0,3,1.0,2.0
519554,2248.0,2.0,3,0.0,3.0
532941,2248.0,3.0,4,0.0,2.0
548859,2247.0,2.0,3,1.0,3.0
720860,2247.0,3.0,4,0.0,4.0
527046,2246.0,1.0,3,1.0,2.0
499366,2246.0,5.0,4,1.0,3.0
465731,2246.0,0.0,3,0.0,3.0
516061,2244.0,1.0,3,1.0,2.0
552036,2244.0,0.0,1,0.0,1.0
562416,2243.0,1.0,3,2.0,2.0
651744,2242.0,2.0,3,2.0,3.0
679066,2241.0,2.0,3,0.0,3.0
486366,2241.0,1.0,3,0.0,1.0
541649,2240.0,2.0,6,3.0,6.0
640715,2239.0,3.0,4,3.0,3.0
608287,2238.0,2.0,4,0.0,3.0
527944,2238.0,3.0,4,1.0,4.0
553361,2238.0,3.0,4,2.0,2.0
538780,2236.0,1.0,3,0.0,3.0
577851,2235.0,0.0,2,0.0,2.0
453143,2234.0,3.0,5,1.0,3.0
521033,2233.0,2.0,4,2.0,3.0
623935,2232.0,1.0,2,0.0,0.0
568713,2232.0,1.0,4,1.0,3.0
539304,2232.0,0.0,2,1.0,0.0
400899,2230.0,2.0,3,0.0,3.0
433339,2230.0,1.0,2,1.0,1.0
474980,2230.0,0.0,3,0.0,2.0
523228,2230.0,2.0,4,2.0,3.0
632136,2229.0,4.0,4,1.0,4.0
524244,2228.0,1.0,3,1.0,2.0
520819,2228.0,0.0,2,0.0,2.0
535311,2223.0,0.0,2,0.0,1.0
570226,2222.0,3.0,4,0.0,4.0
558294,2221.0,0.0,3,2.0,3.0
670626,2220.0,2.0,4,0.0,2.0
511784,2220.0,4.0,1,1.0,1.0
567643,2219.0,1.0,3,1.0,2.0
581527,2218.0,1.0,5,1.0,3.0
510215,2217.0,1.0,3,1.0,1.0
528522,2216.0,2.0,2,0.0,1.0
577007,2215.0,3.0,3,1.0,1.0
472713,2215.0,4.0,4,1.0,4.0
521997,2214.0,0.0,4,0.0,2.0
559695,2214.0,3.0,4,1.0,2.0
498574,2213.0,2.0,4,0.0,2.0
547100,2212.0,4.0,3,0.0,3.0
587802,2211.0,1.0,2,1.0,2.0
553876,2210.0,1.0,3,2.0,2.0
521404,2209.0,2.0,5,1.0,4.0
547201,2208.0,0.0,1,0.0,0.0
522513,2206.0,1.0,4,1.0,2.0
530421,2205.0,1.0,4,1.0,3.0
569300,2204.0,0.0,4,2.0,3.0
531739,2202.0,2.0,4,2.0,4.0
514002,2201.0,2.0,5,0.0,5.0
418488,2199.0,2.0,4,0.0,4.0
101486,2199.0,0.0,2,0.0,1.0
526901,2198.0,2.0,4,2.0,4.0
657591,2198.0,1.0,4,1.0,2.0
580944,2197.0,1.0,3,1.0,1.0
519140,2191.0,4.0,5,0.0,4.0
509763,2191.0,3.0,6,3.0,4.0
516418,2191.0,1.0,3,1.0,2.0
518516,2187.0,2.0,3,0.0,3.0
590434,2186.0,3.0,3,0.0,2.0
598069,2182.0,1.0,3,1.0,1.0
581901,2182.0,1.0,5,2.0,3.0
542663,2181.0,2.0,5,1.0,5.0
570666,2181.0,2.0,3,1.0,2.0
510972,2180.0,2.0,3,1.0,3.0
757930,2180.0,1.0,4,1.0,2.0
549152,2180.0,0.0,4,1.0,2.0
559775,2179.0,3.0,3,1.0,3.0
534391,2179.0,2.0,3,2.0,3.0
558394,2178.0,2.0,2,0.0,1.0
569817,2174.0,2.0,3,1.0,2.0
520783,2174.0,1.0,3,1.0,2.0
516647,2174.0,4.0,4,1.0,3.0
582038,2172.0,5.0,2,0.0,2.0
556622,2172.0,2.0,4,0.0,2.0
526235,2172.0,1.0,2,0.0,1.0
553751,2171.0,2.0,3,1.0,3.0
519718,2171.0,1.0,4,1.0,3.0
577410,2167.0,3.0,5,1.0,3.0
547483,2165.0,2.0,2,0.0,2.0
513926,2162.0,2.0,4,2.0,3.0
540302,2161.0,3.0,5,4.0,3.0
531158,2161.0,4.0,5,1.0,5.0
513030,2161.0,0.0,3,0.0,3.0
551935,2160.0,0.0,1,0.0,0.0
539912,2160.0,2.0,5,1.0,4.0
516679,2160.0,1.0,2,1.0,2.0
603160,2159.0,4.0,6,2.0,5.0
532866,2159.0,6.0,4,2.0,4.0
509221,2156.0,3.0,4,1.0,3.0
541752,2155.0,2.0,4,0.0,3.0
506130,2155.0,2.0,4,2.0,4.0
490040,2153.0,0.0,3,1.0,3.0
522532,2153.0,1.0,5,1.0,3.0
605311,2152.0,2.0,3,0.0,2.0
